"identity","extraverted","critical","dependable","anxious","open","reserved","sympathetic","disorganized","calm","conventional","af1","af2","af3","af4","af5","af6","af7","af8","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","age","region","education","urban","trust_eu","trust_nat","trust_loc","sex","age_mean","concealing","tolerating","adjusting","trust_index","extraversion","conscientiousness","neuroticism","openness","agreeableness","soc_trust","ideology","salience"
25065214,7,4,7,2,6,2,7,3,4,3,4,3,5,4,5,5,3,5,1,1,5,3,2,3,3,5,5,2,4,2,48,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",5,5,5,"Female",-2.93416,20,23,22,15,12,11,5,10,10,7,5,2
25091659,7,7,7,6,6,2,6,4,4,4,3,3,3,4,4,3,3,4,5,3,4,4,1,1,4,3,5,3,3,3,57,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",3,5,9,"Female",-11.93416,26,16,20,17,12,10,9,9,6,6,NA,2
25152456,3,3,5,2,3,6,6,5,5,2,4,4,4,4,2,4,3,3,4,4,4,4,4,3,4,4,3,3,4,4,68,"Syddanmark","Lang videregående uddannelse 5 år eller mere","Bymæssig bebyggelse under 10.000 indbyggere",0,2,5,"Male",-22.93416,29,18,23,7,4,7,4,8,10,9,5,2
25173098,6,6,5,3,7,2,4,4,2,1,1,2,3,3,2,2,4,4,2,2,4,4,2,2,1,3,3,3,4,3,54,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",6,6,4,"Female",-8.9341602,16,14,20,16,11,8,8,13,5,6,3,4
25190251,4,4,5,4,3,3,5,5,5,4,1,2,3,4,1,2,3,4,4,2,4,5,4,3,2,5,3,3,2,3,30,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",8,2,NA,"Male",15.06584,20,15,21,NA,8,7,6,6,8,5,NA,3
25251806,6,5,5,3,5,2,6,4,4,2,4,4,4,4,2,3,4,3,4,4,3,3,4,2,4,4,3,3,4,3,31,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",5,7,7,"Male",14.06584,28,15,23,19,11,8,6,10,8,6,5,3
25331875,4,5,5,2,5,2,5,4,4,3,3,3,3,3,2,2,3,3,3,3,4,2,3,2,3,4,4,3,3,3,54,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Udenfor bymæssig bebyggelse – landområde",7,8,7,"Female",-8.9341602,23,15,18,22,9,8,5,9,7,8,3,4
25332849,5,5,4,3,5,3,5,3,4,2,2,3,4,2,4,3,2,3,4,4,3,3,2,2,3,4,4,3,3,2,45,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 50.000-100.000 indbyggere",0,2,4,"Male",0.065839998,24,16,17,6,9,8,6,10,7,4,3,3
25350239,5,4,5,3,5,5,5,4,5,4,3,4,4,4,4,4,5,3,4,4,4,4,3,4,3,4,3,3,3,4,46,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",4,5,7,"Male",-0.93415999,28,19,24,16,7,8,5,8,8,4,6,4
25365240,6,1,7,2,6,2,5,1,6,1,3,5,4,4,2,3,4,4,3,2,3,5,4,1,2,4,4,4,5,3,29,"Syddanmark","Kort videregående uddannelse under 3 år","Bymæssig bebyggelse 50.000-100.000 indbyggere",NA,5,7,"Male",16.06584,23,15,27,NA,11,13,3,12,11,7,4,1
25373212,5,5,5,4,5,4,6,1,4,2,3,3,5,4,4,4,3,3,2,2,4,4,2,3,2,3,5,1,4,3,51,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",2,5,7,"Female",-5.9341602,19,21,21,14,8,11,7,10,8,4,8,3
25387057,4,4,3,6,2,3,6,1,1,3,3,1,1,3,3,5,3,3,1,3,1,1,3,2,3,3,5,3,3,1,28,"Nordjylland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",0,0,0,"Male",17.06584,20,14,14,0,8,9,12,6,9,0,NA,2
25394470,5,5,5,3,4,4,6,3,6,5,5,4,3,4,5,4,3,2,4,4,4,2,4,3,5,2,4,4,3,5,60,"Nordjylland","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",1,1,2,"Female",-14.93416,36,18,18,4,8,9,4,6,8,2,5,3
25397943,2,3,7,2,4,6,5,1,4,5,5,3,4,2,4,2,2,2,5,4,5,3,4,3,5,3,5,2,3,2,33,"Midtjylland","Lang videregående uddannelse 5 år eller mere","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",5,8,8,"Female",12.06584,31,19,16,21,3,13,5,6,9,5,8,3
25404412,5,2,7,2,7,2,7,1,6,6,5,5,2,5,4,4,5,3,5,4,5,5,4,1,4,5,5,3,5,5,48,"Nordjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",10,10,10,"Female",-2.93416,34,17,30,30,10,13,3,8,12,7,5,1
25407412,6,7,7,5,7,3,7,1,4,2,5,4,5,3,5,4,4,5,5,4,5,4,5,5,4,4,5,5,4,4,44,"Hovedstaden","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",0,3,3,"Female",1.06584,37,24,23,6,10,13,8,12,7,3,8,4
25430959,7,7,7,4,7,1,7,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,48,"Midtjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",0,0,0,"Female",-2.93416,40,21,30,0,13,10,7,13,7,5,5,1
25434176,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,4,4,3,3,3,4,4,2,3,2,4,4,2,4,3,49,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,1,2,"Female",-3.93416,20,19,23,3,7,7,7,7,7,9,4,1
25442580,7,4,7,2,7,4,5,1,5,4,4,5,5,5,4,4,5,5,4,3,5,5,3,1,2,5,5,2,5,5,48,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",0,3,5,"Male",-2.93416,27,20,30,8,10,13,4,10,8,3,10,3
25454964,4,4,3,3,4,4,4,1,5,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,4,3,3,3,3,57,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",2,0,4,"Female",-11.93416,22,15,18,6,7,9,5,8,7,8,NA,1
25456917,6,5,6,1,6,1,7,6,7,1,1,5,5,3,1,5,5,5,1,1,5,5,1,5,1,5,5,3,5,4,54,"Hovedstaden","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",2,4,5,"Female",-8.9341602,13,25,28,11,12,7,1,12,9,8,0,3
25477705,4,4,5,3,4,4,5,2,6,4,2,3,4,2,4,3,3,4,2,2,3,3,2,1,3,2,5,3,3,2,68,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",0,7,7,"Male",-22.93416,20,16,16,14,7,10,4,7,8,7,3,4
25478409,5,5,6,4,4,1,4,5,5,2,4,3,3,3,5,3,3,4,4,3,4,3,5,3,4,4,4,3,3,4,56,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",2,5,8,"Male",-10.93416,32,17,19,15,11,8,6,9,6,7,5,3
25478852,7,7,7,2,6,7,7,4,6,7,2,3,5,5,4,4,1,1,5,1,5,4,2,1,3,4,4,4,4,3,20,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",3,3,8,"Male",25.06584,24,19,21,14,7,10,3,6,7,9,6,4
25480155,6,5,5,2,3,4,7,2,6,5,3,4,4,4,3,5,4,4,3,3,4,4,3,4,4,4,5,3,5,4,51,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",7,10,0,"Male",-5.9341602,26,22,25,17,9,10,3,5,9,4,4,3
25487176,7,5,6,1,7,1,6,3,4,2,2,3,5,4,3,4,4,4,2,2,4,5,2,2,3,4,4,4,5,4,31,"Nordjylland","Lang videregående uddannelse 5 år eller mere","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",7,7,5,"Female",14.06584,22,19,25,19,13,10,4,12,8,8,4,2
25491725,7,4,5,2,5,2,6,3,3,3,2,3,4,3,2,4,4,3,2,3,3,3,2,3,3,4,4,2,3,3,46,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Hovedstadsområdet",3,3,3,"Female",-0.93415999,19,18,20,9,12,9,6,9,9,7,5,1
25501550,5,4,5,3,4,2,3,2,6,3,3,3,4,4,2,3,5,3,2,3,4,4,2,4,3,2,4,2,4,4,65,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",9,10,10,"Male",-19.93416,21,19,22,29,10,10,4,8,6,8,9,5
25507145,4,2,6,3,5,4,4,3,6,6,3,3,4,3,3,3,3,3,3,3,3,4,3,2,2,4,4,2,4,3,67,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",1,6,6,"Female",-21.93416,22,16,21,13,7,10,4,6,9,5,6,2
25510406,5,5,4,5,4,5,5,4,5,4,3,3,4,4,5,5,3,3,3,3,4,3,4,4,4,3,3,4,3,5,24,"Midtjylland","Grund-/folkeskole","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",0,3,7,"Male",21.06584,31,20,19,10,7,7,7,7,7,5,0,4
25535942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",0,0,0,"Male",-5.9341602,8,5,6,0,7,7,7,7,7,NA,NA,1
25543919,6,6,7,1,7,1,4,1,5,1,4,5,5,5,2,2,5,2,4,4,5,5,4,3,5,4,2,1,5,5,59,"Sjælland","Lang videregående uddannelse 5 år eller mere","Udenfor bymæssig bebyggelse – landområde",0,3,2,"Female",-13.93416,29,17,29,5,12,13,3,13,5,7,5,3
25545170,3,1,5,3,3,1,3,1,3,2,2,3,3,1,5,3,1,4,2,5,3,1,1,3,1,1,3,1,5,2,49,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",NA,2,2,"Female",-3.93416,19,15,12,NA,9,11,7,8,9,5,5,NA
25549120,6,6,6,1,6,1,5,4,6,5,3,5,3,3,1,3,5,3,3,5,3,5,3,3,3,5,3,3,5,3,65,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",0,5,7,"Male",-19.93416,24,15,28,12,12,9,2,8,6,7,7,3
25563809,3,4,5,3,5,4,5,4,3,3,2,3,3,3,4,2,3,4,3,2,3,2,3,2,2,2,3,2,2,4,43,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Hovedstadsområdet",3,6,8,"Male",2.06584,22,13,15,17,6,8,7,9,8,8,2,4
25567355,4,5,6,3,4,4,4,1,4,3,3,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,39,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Udenfor bymæssig bebyggelse – landområde",3,2,5,"Female",6.0658398,25,15,18,10,7,12,6,8,6,7,2,2
25568583,4,6,6,3,4,4,4,4,4,5,4,2,4,3,3,3,4,4,4,3,4,4,3,3,3,3,4,3,4,2,49,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",2,9,7,"Male",-3.93416,25,18,20,18,7,9,6,6,5,7,6,2
25575735,4,3,3,4,3,2,2,3,5,5,2,4,3,3,3,2,3,3,2,2,2,3,3,3,2,3,3,4,2,3,23,"Hovedstaden","Erhvervsgymnasial uddannelse (HH/HTX/HHX)","Hovedstadsområdet",2,3,5,"Female",22.06584,21,13,18,10,9,7,6,5,6,6,7,NA
25586771,4,4,7,3,4,4,4,5,5,5,4,3,3,4,4,2,4,3,3,4,4,4,4,3,3,3,3,3,5,3,61,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 10.000-49.999 indbyggere",1,7,7,"Male",-15.93416,28,15,23,15,7,9,5,6,7,8,8,3
25587222,3,3,6,1,3,1,5,2,6,3,4,4,2,4,2,4,4,4,4,3,4,4,4,3,3,4,3,2,4,4,59,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",6,5,4,"Female",-13.93416,26,16,24,15,9,11,2,7,9,6,0,2
25587331,3,6,3,1,4,1,5,1,3,1,3,2,2,5,5,1,3,4,4,3,3,2,2,1,2,2,5,4,2,1,23,"Syddanmark","Almengymnasial uddannelse (studentereksamen/HF)","Udenfor bymæssig bebyggelse – landområde",4,6,7,"Male",22.06584,24,12,16,17,9,9,5,10,6,7,3,3
25587754,3,6,6,2,6,4,2,2,6,5,4,4,3,3,3,3,3,1,4,4,4,3,4,3,4,2,3,2,3,4,69,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Hovedstadsområdet",7,7,7,"Male",-23.93416,29,16,18,21,6,11,3,8,3,8,10,4
25588017,6,4,6,1,5,1,6,1,6,1,5,5,5,5,1,5,5,2,5,3,5,5,5,5,4,5,5,3,5,5,63,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,5,5,"Male",-17.93416,31,25,30,15,12,12,2,11,9,7,3,2
25588116,7,4,6,2,6,3,6,1,6,5,4,4,3,4,3,4,2,2,3,3,4,3,3,4,3,5,3,2,5,4,40,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",4,7,8,"Female",5.0658398,25,18,23,19,11,12,3,8,9,7,7,4
25588198,5,5,2,2,1,1,6,1,2,7,1,1,3,3,3,3,5,3,1,1,3,5,3,3,3,3,5,2,3,4,69,"Hovedstaden","Kort videregående uddannelse under 3 år","Hovedstadsområdet",0,5,5,"Female",-23.93416,18,17,20,10,11,8,7,1,8,10,10,4
25589303,5,4,6,1,7,3,6,1,7,3,5,5,5,4,4,3,5,3,5,5,5,4,4,4,5,4,5,2,5,4,59,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",8,9,9,"Female",-13.93416,34,22,27,26,9,12,1,11,9,10,4,4
25589400,3,3,5,3,5,4,4,1,3,4,2,3,3,3,2,3,4,4,1,2,4,4,2,3,1,3,4,4,4,2,52,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Udenfor bymæssig bebyggelse – landområde",3,6,4,"Female",-6.9341602,16,17,21,13,6,11,7,8,8,3,7,2
25592018,4,6,6,2,6,5,5,3,4,1,3,4,4,4,3,4,3,3,3,3,4,3,4,4,3,4,4,2,3,3,64,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",2,3,5,"Male",-18.93416,24,20,21,10,6,10,5,12,6,2,2,4
25594055,4,4,7,3,3,4,3,1,3,4,3,3,4,2,3,4,2,2,3,3,5,2,3,5,3,4,5,3,3,3,66,"Nordjylland","Erhvervsfaglig uddannelse","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",0,5,7,"Male",-20.93416,24,23,16,12,7,13,7,6,6,8,7,3
25594081,4,5,5,4,4,4,4,3,4,5,3,3,4,3,3,3,3,3,2,3,3,2,3,4,2,3,3,3,3,2,61,"Hovedstaden","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",0,2,5,"Male",-15.93416,21,17,17,7,7,9,7,6,6,2,9,5
25595993,3,5,7,3,2,6,4,2,2,3,3,5,4,4,4,2,2,4,4,2,4,2,3,2,2,3,4,1,2,3,51,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",6,8,9,"Male",-5.9341602,22,16,18,23,4,12,8,6,6,10,5,4
25596208,5,3,7,1,7,2,6,1,4,3,2,3,4,3,2,3,4,3,2,1,3,5,5,1,1,5,3,2,5,2,32,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",8,6,6,"Female",13.06584,17,14,25,20,10,13,4,11,10,8,2,3
25623419,3,7,6,4,4,4,4,3,5,2,5,4,5,5,4,1,5,1,5,1,5,3,4,1,5,4,3,3,4,5,24,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",8,8,8,"Male",21.06584,32,15,25,24,6,10,6,9,4,6,7,3
25634902,6,6,7,2,4,4,6,1,7,5,4,3,3,4,3,2,3,2,3,5,5,5,3,3,4,5,4,3,5,4,25,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",2,4,8,"Male",20.06584,29,17,25,14,9,13,2,6,7,8,3,3
25650660,5,6,7,5,7,5,6,4,5,3,3,4,4,3,2,4,3,3,2,2,4,3,2,4,2,4,4,4,4,2,57,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",7,9,9,"Male",-11.93416,19,20,21,25,7,10,7,11,7,10,8,3
25703324,7,5,6,3,6,3,5,4,5,3,4,4,4,3,4,3,4,2,4,3,4,5,3,4,3,5,3,4,5,4,46,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",2,5,5,"Male",-0.93415999,29,18,26,12,11,9,5,10,7,5,7,3
25703350,5,4,5,3,6,4,5,3,5,3,4,4,3,4,3,3,4,3,4,3,4,4,3,3,3,4,3,4,4,4,46,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",3,5,6,"Male",-0.93415999,28,16,24,14,8,9,5,10,8,4,8,3
25710110,5,6,7,2,4,3,3,2,5,6,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,22,"Midtjylland","Erhvervsgymnasial uddannelse (HH/HTX/HHX)","Bymæssig bebyggelse under 10.000 indbyggere",1,1,1,"Male",23.06584,40,18,30,3,9,12,4,5,4,5,6,4
25729803,4,2,6,4,4,4,6,2,6,4,2,4,2,4,2,4,2,5,4,4,4,2,4,3,1,4,4,2,4,5,21,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",4,4,4,"Female",24.06584,24,17,20,12,7,11,5,7,11,4,4,3
25736748,1,2,4,5,4,2,5,1,1,4,3,1,1,3,3,4,3,3,1,4,4,2,1,2,1,2,3,1,2,2,45,"Midtjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",3,6,8,"Female",0.065839998,16,14,13,17,6,10,11,7,10,9,6,2
25737006,6,4,6,2,6,4,2,7,6,5,5,5,4,3,2,4,3,5,5,3,5,3,4,2,5,5,5,4,5,4,43,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",4,3,2,"Female",2.06584,32,20,24,9,9,6,3,8,5,5,1,2
25739299,4,5,7,5,4,6,7,1,7,3,5,1,5,2,5,4,1,3,5,5,5,1,5,1,5,3,5,5,1,5,25,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Udenfor bymæssig bebyggelse – landområde",NA,NA,NA,"Female",20.06584,40,20,9,NA,5,13,5,8,9,2,9,3
25746616,2,5,4,6,2,6,4,2,2,6,5,2,3,3,3,3,3,4,4,4,4,2,5,2,4,4,4,4,3,2,45,"Nordjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",4,4,4,"Female",0.065839998,31,16,17,12,3,9,11,3,6,2,2,2
25750132,5,4,6,3,5,1,4,1,5,7,1,2,4,4,2,4,3,4,1,1,5,4,1,4,1,4,4,4,3,1,48,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",10,10,10,"Female",-2.93416,12,21,20,30,11,12,5,5,7,8,8,2
25764553,6,5,5,4,6,6,7,4,6,3,4,4,4,3,4,1,2,4,4,4,2,5,4,2,4,3,4,4,4,5,19,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",2,2,2,"Male",26.06584,33,13,21,6,7,8,5,10,9,0,NA,1
25792498,1,1,7,7,5,7,7,1,1,5,4,4,3,4,4,3,5,4,4,1,5,5,5,1,4,4,5,5,5,3,53,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",5,5,5,"Female",-7.9341602,30,17,27,15,1,13,13,7,13,0,2,3
25801748,4,4,6,2,4,5,5,2,6,6,5,5,4,3,4,3,5,4,5,4,5,4,4,3,5,2,4,5,4,3,54,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",1,2,2,"Female",-8.9341602,35,19,23,5,6,11,3,5,8,6,5,3
25808989,2,5,3,5,4,5,4,5,3,4,4,2,4,2,4,2,2,4,4,3,1,2,3,1,3,2,2,3,2,2,20,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",6,2,7,"Male",25.06584,26,10,12,15,4,5,9,7,6,6,8,2
25818836,6,1,7,5,7,5,7,1,7,2,1,2,5,1,4,5,3,4,1,1,4,3,1,1,1,3,1,5,3,5,21,"Midtjylland","Almengymnasial uddannelse (studentereksamen/HF)","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",8,8,8,"Female",24.06584,19,16,15,24,8,13,5,12,13,9,5,5
25821881,5,4,4,6,4,6,6,4,4,7,3,3,2,4,4,3,3,2,3,3,4,3,4,4,3,3,3,2,3,3,18,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",5,6,6,"Male",27.06584,25,16,19,17,6,7,9,4,9,5,NA,5
25836460,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,29,"Hovedstaden","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",0,0,0,"Male",16.06584,24,15,18,0,6,7,6,7,8,0,10,3
25836579,7,4,5,3,7,3,6,3,6,3,2,4,5,3,3,3,4,4,2,2,5,3,2,1,2,3,5,3,3,4,61,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",4,4,7,"Female",-15.93416,20,19,20,15,11,9,4,11,9,5,6,2
25839668,7,5,5,1,7,1,7,3,6,2,1,2,5,4,5,2,5,5,1,4,1,5,2,2,2,5,3,3,5,4,52,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,10,7,"Male",-6.9341602,22,13,26,17,13,9,2,12,9,6,7,5
25847177,5,3,5,2,7,1,4,1,5,1,4,4,3,4,3,3,4,2,4,3,3,4,3,2,3,5,4,4,5,5,28,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 50.000-100.000 indbyggere",5,7,7,"Female",17.06584,29,15,26,19,11,11,4,13,8,7,1,3
25849528,4,5,6,5,3,2,4,4,3,1,3,1,2,3,5,1,3,4,2,2,5,2,4,1,2,1,3,3,2,4,21,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",7,7,8,"Female",24.06584,25,12,12,22,9,9,9,9,6,2,2,3
25853952,5,5,5,3,7,5,7,1,5,4,5,4,5,5,2,4,5,5,5,5,5,4,5,2,5,4,5,4,4,5,20,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,5,5,"Male",25.06584,36,21,26,15,7,11,5,10,9,5,5,4
25857240,6,7,4,1,6,3,4,3,5,1,3,3,4,3,2,3,5,4,3,3,5,4,2,3,4,4,3,4,4,4,47,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",3,7,5,"Female",-1.93416,25,18,23,15,10,8,3,12,4,5,6,4
25889495,6,6,6,2,5,1,3,2,6,4,3,4,3,5,5,1,5,3,3,4,5,4,2,2,4,4,3,1,4,4,37,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Hovedstadsområdet",6,8,4,"Female",8.0658398,26,14,26,18,12,11,3,8,4,10,8,4
25902937,3,6,4,6,4,5,4,3,4,5,4,3,3,2,4,4,4,4,4,4,4,3,4,4,4,2,4,4,3,5,55,"Midtjylland","Erhvervsfaglig uddannelse","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",5,6,8,"Male",-9.9341602,33,19,17,19,5,8,9,6,5,7,2,3
25910600,1,6,3,4,5,4,4,6,1,2,3,3,3,4,3,3,4,3,4,5,1,1,4,4,4,3,4,4,1,1,18,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",4,6,6,"Male",27.06584,28,15,16,16,4,4,10,10,5,5,2,3
25928916,3,7,7,2,2,5,2,1,5,6,5,4,4,2,3,1,3,1,5,4,4,4,4,4,4,2,5,5,4,5,20,"Nordjylland","Almengymnasial uddannelse (studentereksamen/HF)","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",0,6,5,"Male",25.06584,35,18,19,11,5,13,4,3,2,4,8,5
25941851,5,5,5,5,6,6,7,3,6,4,3,4,4,5,4,3,3,2,3,5,4,4,3,3,5,4,4,5,4,5,28,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",6,10,10,"Male",17.06584,33,18,24,26,6,9,6,9,9,8,1,5
25943505,2,4,5,4,3,7,7,2,4,2,5,3,3,4,4,3,4,4,3,3,4,4,3,2,4,3,4,4,5,3,24,"Midtjylland","Almengymnasial uddannelse (studentereksamen/HF)","Bymæssig bebyggelse 50.000-100.000 indbyggere",5,6,7,"Female",21.06584,29,16,23,18,2,10,7,8,10,8,8,4
25953580,7,5,6,3,6,3,5,3,6,5,3,5,4,4,2,4,4,2,4,4,4,5,3,5,4,4,5,4,4,3,46,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",0,3,4,"Male",-0.93415999,27,22,26,7,11,10,4,8,7,2,6,2
25978589,4,2,4,3,5,5,5,3,3,3,3,2,2,2,3,3,2,2,2,3,3,2,3,3,2,3,2,2,3,3,19,"Sjælland","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",0,5,5,"Male",26.06584,21,13,14,10,6,8,7,9,10,5,7,3
25984081,1,2,1,2,4,2,4,1,4,2,3,3,4,4,3,2,4,3,3,3,3,3,4,3,4,3,4,3,3,2,70,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,3,5,"Male",-24.93416,25,16,20,8,6,7,5,9,9,5,NA,2
25999269,7,7,4,1,5,1,5,5,5,2,4,4,3,3,2,3,5,5,3,3,4,4,5,3,4,4,5,5,4,2,37,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",5,8,2,"Male",8.0658398,28,18,24,15,13,6,3,10,5,7,6,5
26004829,3,3,6,2,5,5,6,3,5,1,4,5,3,2,5,1,4,2,5,4,3,3,5,1,5,3,2,4,3,5,19,"Syddanmark","Grund-/folkeskole","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",5,7,8,"Female",26.06584,37,10,20,20,5,10,4,11,10,7,1,4
26007546,3,3,3,3,4,3,5,2,2,2,4,2,3,4,4,2,3,5,5,4,3,2,2,1,4,4,4,5,3,5,20,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",10,6,6,"Female",25.06584,33,13,18,22,7,8,8,9,9,6,4,2
26019741,1,4,6,3,5,2,3,3,3,3,5,3,4,4,5,1,4,4,5,5,3,4,5,4,5,4,4,4,4,5,41,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",7,7,2,"Male",4.0658398,39,16,23,16,6,10,7,9,6,2,7,4
