"identity","extraverted","critical","dependable","anxious","open","reserved","sympathetic","disorganized","calm","conventional","af1","af2","af3","af4","af5","af6","af7","af8","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","age","inputstate","region","education","urban","ideology","trust_fed","trust_nat","trust_loc","soc_trust","sex","concealing","tolerating","adjusting","trust_index","salience","age_mean","extraversion","agreeableness","conscientiousness","neuroticism","openness"
47388763,3,3,2,3,3,5,4,6,3,2,2,3,3,2,3,3,2,1,2,2,2,3,1,3,2,2,4,3,3,2,22,"Ohio","South","High school graduate","City",6,3,7,5,6,"Male",17,15,16,15,3,24.58795,5,8,3,7,8
47395766,1,1,6,1,5,7,5,4,6,6,4,5,4,2,4,3,4,3,4,4,4,2,4,3,4,3,4,3,2,2,60,"Nebraska","South","Post-grad","Suburb",0,3,3,4,6,"Female",29,18,21,10,1,-13.41205,1,11,9,2,6
47402368,2,5,6,4,6,7,7,4,6,1,3,3,3,4,4,3,3,4,3,3,3,3,3,4,4,3,4,3,3,3,64,"New York","Northeast","4-year","City",NA,0,3,3,4,"Female",26,17,23,6,2,-17.41205,2,9,9,5,12
47403037,2,1,7,5,3,6,7,4,4,2,2,3,5,3,2,3,2,5,1,1,4,3,2,3,4,4,5,1,3,1,22,"Ohio","South","No HS","Suburb",NA,3,9,NA,5,"Male",14,20,23,NA,2,24.58795,3,13,10,8,8
47403259,3,5,7,3,4,4,6,1,6,4,3,3,2,2,2,3,3,3,3,1,4,2,1,2,3,3,4,2,3,3,53,"Missouri","South","Some college","Town",5,0,0,4,3,"Female",18,15,19,4,3,-6.4120498,6,8,13,4,7
47408237,3,3,5,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,4,63,"Vermont","Northeast","High school graduate","Rural area",NA,2,3,3,4,"Female",29,20,27,8,0,-16.41205,5,9,7,5,7
47408405,5,4,5,4,5,5,5,2,4,3,2,3,3,3,2,2,1,2,2,2,3,2,2,3,2,3,2,1,2,2,52,"California","West","2-year","Suburb",3,4,7,8,5,"Female",15,13,16,19,2,-5.4120498,7,8,10,7,9
47423918,5,5,4,3,4,2,3,3,3,1,3,3,3,4,3,2,4,2,3,3,4,3,2,3,3,3,3,4,3,2,21,"Illinois","South","High school graduate","Rural area",7,1,4,3,6,"Male",23,15,22,8,3,25.58795,10,5,8,7,10
47451793,5,5,5,4,4,2,4,1,6,1,3,2,3,3,2,2,2,1,2,2,3,1,2,2,2,2,2,2,1,2,46,"Ohio","South","High school graduate","Suburb",0,4,5,1,7,"Male",17,12,12,10,2,0.58794999,10,6,11,5,10
47457761,6,4,7,3,6,3,5,1,4,1,2,3,5,2,4,5,2,1,4,3,5,1,1,5,5,2,2,5,2,5,33,"New Jersey","Northeast","High school graduate","City",NA,3,3,3,2,"Male",29,22,13,9,2,13.58795,10,8,13,6,12
47478156,5,2,4,1,6,3,6,2,6,2,3,4,4,4,3,3,3,4,2,4,4,4,3,3,4,3,3,2,3,4,74,"California","West","Post-grad","City",1,8,9,9,7,"Male",25,17,25,26,3,-27.41205,9,11,9,2,11
47498194,4,6,6,4,4,5,6,2,6,4,2,2,3,2,1,4,3,2,2,2,4,2,2,4,2,2,4,2,2,2,57,"California","West","4-year","Town",8,5,6,8,7,"Male",15,19,15,19,2,-10.41205,6,7,11,5,7
47508365,4,3,3,4,3,2,2,3,3,2,5,4,4,4,4,3,5,4,5,5,4,3,5,5,3,5,5,4,5,5,63,"South Carolina","Midwest","2-year","City",5,8,6,4,6,"Female",36,21,30,18,3,-16.41205,9,6,7,8,8
47514908,1,1,5,1,6,6,6,1,6,1,3,4,1,4,1,4,4,3,1,1,4,3,3,4,3,5,4,1,3,3,42,"Alabama","Midwest","2-year","City",6,3,3,3,6,"Male",16,17,26,9,2,4.5879502,2,12,11,2,12
47521461,2,2,6,5,3,7,6,2,5,5,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,5,3,3,4,3,49,"Texas","Midwest","4-year","City",NA,0,0,0,6,"Male",26,16,24,0,1,-2.41205,2,11,11,7,5
47526853,3,5,5,4,5,6,5,2,4,3,3,3,4,2,2,3,3,3,3,1,4,3,2,3,1,3,4,1,3,2,59,"Alabama","Midwest","Post-grad","City",2,6,6,8,6,"Male",15,18,20,20,1,-12.41205,4,7,10,7,9
47546814,6,1,6,1,6,4,6,1,6,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,39,"California","West","4-year","City",5,5,5,5,7,"Male",32,20,28,15,2,7.5879502,9,12,12,2,12
47578101,2,4,5,3,4,5,3,2,5,4,2,4,2,4,2,3,4,3,1,2,5,2,3,2,2,2,3,1,2,2,39,"Massachusetts","Northeast","4-year","City",5,2,5,6,8,"Male",15,15,21,13,3,7.5879502,4,6,10,5,7
47652284,7,2,4,1,3,1,7,2,5,1,2,2,2,2,2,1,2,1,2,2,3,3,2,3,2,3,2,2,2,2,30,"Virginia","Midwest","4-year","Suburb",5,NA,NA,NA,5,"Male",16,11,15,NA,1,16.58795,13,12,9,3,9
47662051,2,6,7,2,2,5,2,1,7,2,2,4,2,4,5,2,3,4,4,3,5,3,3,4,3,2,1,1,3,3,55,"Pennsylvania","Northeast","4-year","Town",2,3,3,3,1,"Male",24,14,23,9,3,-8.4120502,4,3,13,2,7
47672996,4,2,7,1,4,7,7,1,7,1,5,5,4,4,4,5,4,4,5,5,1,4,5,4,5,4,5,1,4,4,54,"Georgia","Midwest","High school graduate","Town",8,5,7,7,10,"Female",34,19,29,19,2,-7.4120498,4,12,13,1,10
47724042,3,4,4,4,5,5,4,4,4,5,3,2,3,2,3,2,3,3,3,3,3,4,4,3,3,3,4,3,4,3,19,"Florida","Midwest","High school graduate","Suburb",3,7,7,6,6,"Female",25,15,21,20,1,27.58795,5,7,7,7,7
47726136,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,39,"North Carolina","Midwest","High school graduate","City",NA,0,0,0,NA,"Female",24,15,21,0,0,7.5879502,7,7,7,7,7
47746371,4,1,7,4,7,6,6,2,6,2,3,4,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,44,"New Jersey","Northeast","High school graduate","Suburb",5,6,8,7,5,"Male",22,14,21,21,2,2.58795,5,12,12,5,12
47765506,5,5,6,5,5,5,5,4,4,3,3,3,4,3,3,3,3,3,3,4,3,4,2,2,2,3,3,4,3,3,63,"Massachusetts","Northeast","4-year","City",0,3,5,7,8,"Female",24,15,22,15,3,-16.41205,7,7,9,8,9
47767276,5,4,7,5,5,3,5,1,4,3,2,3,3,3,3,3,3,3,1,3,4,3,3,3,3,4,5,3,3,3,35,"Texas","Midwest","High school graduate","City",NA,5,5,5,2,"Male",21,18,22,15,1,11.58795,9,8,13,8,9
47816959,5,1,6,2,5,2,7,2,6,1,2,3,3,3,2,3,3,2,2,2,2,3,3,3,2,2,3,1,3,1,52,"Pennsylvania","Northeast","High school graduate","Suburb",3,0,0,7,7,"Male",15,14,19,7,4,-5.4120498,10,13,11,3,11
47821787,6,4,4,2,5,1,6,2,5,4,4,3,3,3,5,4,2,3,3,4,3,2,3,4,5,4,3,4,4,4,22,"Maryland","Midwest","High school graduate","Town",NA,0,0,0,5,"Male",32,17,21,0,1,24.58795,12,9,9,4,8
47869729,2,4,6,6,3,6,7,4,5,2,5,3,4,2,5,2,2,1,5,5,5,1,4,2,5,3,5,5,1,3,44,"California","West","Some college","Suburb",1,1,3,6,3,"Male",37,18,13,10,2,2.58795,3,10,9,8,8
47905721,1,1,7,4,4,6,7,1,6,3,2,5,5,4,5,3,3,3,5,3,5,3,1,4,5,5,3,5,4,5,37,"Washington","West","High school graduate","City",2,5,9,9,3,"Male",31,20,27,23,2,9.5879498,2,13,13,5,8
48016364,5,5,6,2,6,6,6,1,6,4,4,4,4,5,5,4,4,4,4,5,4,4,5,4,5,4,4,3,5,5,24,"Indiana","South","4-year","Suburb",3,6,6,8,7,"Female",36,20,30,20,2,22.58795,6,8,12,3,9
48023451,5,6,6,6,6,6,5,5,6,6,3,3,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,4,4,4,20,"Connecticut","Northeast","High school graduate","City",0,7,9,6,0,"Male",28,18,25,22,NA,26.58795,6,6,8,7,7
48037644,6,1,7,2,6,3,5,1,6,2,3,5,4,5,3,3,5,3,3,3,4,5,3,2,4,5,3,3,5,3,44,"Georgia","Midwest","Post-grad","Suburb",6,0,1,2,5,"Male",25,16,33,3,3,2.58795,10,11,13,3,11
48059533,2,6,4,7,4,3,5,2,2,3,1,1,1,2,1,4,1,1,1,1,4,5,1,1,1,1,5,1,1,1,46,"Illinois","South","High school graduate","Suburb",NA,0,0,0,6,"Male",8,15,12,0,4,0.58794999,6,6,9,12,8
48191717,4,3,5,4,6,7,6,5,4,2,5,3,4,2,5,1,5,4,5,5,4,4,4,2,5,5,3,4,4,5,46,"Nebraska","South","High school graduate","Rural area",5,0,0,1,1,"Male",38,14,27,1,4,0.58794999,4,10,7,7,11
48199214,1,2,5,5,6,7,5,3,4,4,4,2,3,3,5,2,4,2,5,4,5,4,3,4,4,2,5,5,3,3,18,"Washington","West","No HS","Suburb",NA,0,0,0,4,"Male",33,19,20,0,0,28.58795,1,10,9,8,9
48211422,5,1,7,1,6,5,5,2,6,1,2,4,5,4,3,5,3,2,2,1,4,5,2,5,4,2,5,4,4,3,18,"Georgia","Midwest","High school graduate","Suburb",5,5,8,9,3,"Female",21,24,24,22,3,28.58795,7,11,12,2,12
48215222,7,6,6,7,5,1,4,5,2,1,1,1,5,2,1,4,3,3,1,1,5,3,1,4,3,2,5,4,3,1,18,"Pennsylvania","Northeast","High school graduate","Rural area",2,0,2,3,0,"Male",13,23,17,5,2,28.58795,13,5,8,12,11
48229540,3,2,6,5,6,7,7,2,5,3,1,4,5,4,4,1,4,3,5,1,5,5,1,3,5,5,5,1,4,4,45,"Pennsylvania","Northeast","High school graduate","Town",5,1,6,10,5,"Male",22,19,29,17,4,1.58795,3,12,11,7,10
48230142,2,3,3,7,4,5,4,4,3,2,1,1,3,2,1,4,2,1,1,1,5,3,1,1,4,3,5,2,2,2,51,"Texas","Midwest","4-year","City",1,1,0,5,1,"Male",13,18,14,6,4,-4.4120498,4,8,6,11,9
48239426,7,7,7,7,7,7,7,7,7,7,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,23,"Massachusetts","Northeast","4-year","City",0,10,10,10,10,"Female",38,23,33,30,3,23.58795,7,7,7,7,7
48245307,1,1,1,5,1,4,2,5,5,1,1,4,1,2,4,4,4,1,1,4,5,1,3,3,1,1,3,1,3,3,19,"Kentucky","Midwest","High school graduate","City",6,5,10,6,4,"Female",18,16,16,21,1,27.58795,4,8,3,7,7
48281537,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,29,"Texas","Midwest","Some college","Suburb",6,7,7,7,8,"Male",25,16,21,21,2,17.58795,7,7,7,7,7
48284452,4,2,6,2,5,5,5,2,6,4,1,4,3,4,3,2,5,3,3,4,4,5,1,3,3,5,2,3,4,4,47,"California","West","2-year","City",5,7,7,7,7,"Male",22,14,30,21,3,-0.41205001,6,10,11,3,8
48353424,5,3,7,3,6,4,7,1,6,1,3,3,3,4,1,3,4,4,2,2,3,3,1,4,3,4,3,1,4,4,32,"Illinois","South","4-year","Suburb",5,6,2,7,5,"Male",17,16,26,15,3,14.58795,8,11,13,4,12
48367137,5,2,6,2,5,5,5,1,7,2,3,4,4,5,2,3,5,3,3,4,5,5,4,5,4,5,4,2,5,4,53,"Ohio","South","4-year","Rural area",10,0,1,2,7,"Male",26,21,32,3,4,-6.4120498,7,10,12,2,10
48373379,4,3,6,5,4,5,6,1,3,3,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,67,"Georgia","Midwest","Some college","Suburb",1,8,6,5,6,"Male",17,12,16,19,1,-20.41205,6,10,12,9,8
48374138,4,2,6,1,3,6,4,2,5,4,3,2,3,2,2,2,4,3,3,3,3,3,3,3,4,3,2,2,3,3,45,"Indiana","South","High school graduate","Town",5,0,5,7,5,"Female",23,13,20,12,2,1.58795,5,9,11,3,6
48384046,4,1,7,4,7,7,7,1,4,1,3,2,3,3,3,2,5,3,3,1,2,3,5,2,3,5,5,5,3,5,71,"Florida","Midwest","2-year","Rural area",6,0,0,0,5,"Female",28,14,24,0,2,-24.41205,4,13,13,7,13
48386488,4,3,5,5,5,2,6,1,4,5,2,4,4,2,4,4,3,3,4,3,4,4,4,4,4,3,4,2,4,3,23,"Indiana","South","Some college","Town",8,6,7,8,7,"Male",26,20,23,21,2,23.58795,9,10,11,8,7
48397335,7,3,7,2,4,3,5,1,7,4,5,5,4,4,3,2,5,4,5,5,4,5,4,5,4,5,3,1,5,5,59,"Arizona","West","Post-grad","Suburb",9,0,1,5,6,"Female",32,18,33,6,3,-12.41205,11,9,13,2,7
48402248,1,1,4,6,4,7,6,1,4,7,3,5,4,4,5,1,4,5,5,2,2,4,3,1,4,5,1,1,4,4,44,"Massachusetts","Northeast","High school graduate","City",4,6,6,5,3,"Female",27,9,31,17,2,2.58795,1,12,10,9,4
48424729,5,5,7,2,4,5,6,1,7,3,4,5,5,4,5,2,4,2,5,3,5,4,3,5,5,4,4,4,5,5,18,"Illinois","South","No HS","Suburb",8,7,7,5,3,"Male",34,21,28,19,3,28.58795,7,8,13,2,8
48427382,7,1,6,4,7,1,6,5,6,3,3,3,4,3,4,4,3,5,4,5,4,3,3,3,5,3,4,4,4,4,44,"Arizona","West","Post-grad","Suburb",10,0,2,2,6,"Female",32,19,24,4,3,2.58795,13,12,8,5,11
48454855,4,7,7,3,7,5,4,1,4,4,5,5,5,5,1,5,5,5,5,4,5,1,2,5,5,5,5,5,5,5,56,"North Carolina","Midwest","4-year","City",NA,10,10,10,7,"Male",32,25,31,30,4,-9.4120502,6,4,13,6,10
48474359,3,2,6,2,6,5,3,1,4,2,2,3,2,2,3,2,4,2,3,2,2,2,3,2,2,3,2,2,3,2,58,"Kentucky","Midwest","Post-grad","Suburb",4,4,4,4,5,"Male",19,10,19,12,2,-11.41205,5,8,12,5,11
48492004,4,6,7,6,5,4,5,5,3,2,1,2,5,2,1,5,2,1,1,1,5,2,1,3,1,4,5,1,2,1,26,"West Virginia","Midwest","2-year","Suburb",NA,3,3,3,8,"Male",8,23,15,9,1,20.58795,7,6,9,10,10
48514204,4,3,4,4,4,4,3,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,3,3,29,"Oklahoma","Midwest","4-year","City",NA,5,5,5,5,"Male",24,16,22,15,NA,17.58795,7,7,7,7,7
48514555,2,1,4,3,3,5,7,3,4,2,2,3,4,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,4,18,"Florida","Midwest","No HS","Suburb",NA,NA,NA,NA,NA,"Male",24,18,22,NA,3,28.58795,4,13,8,6,8
48515455,5,1,7,1,6,1,7,1,7,1,2,5,3,3,1,2,3,5,2,5,2,5,5,3,3,1,3,1,4,3,47,"Florida","Midwest","High school graduate","City",7,7,6,NA,6,"Male",22,13,26,NA,2,-0.41205001,11,13,13,1,12
48516543,6,6,7,3,5,3,5,3,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,"California","West","High school graduate","Suburb",5,NA,NA,NA,4,"Male",24,15,21,NA,3,28.58795,10,6,11,4,10
48526588,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,23,"New York","Northeast","High school graduate","City",10,10,10,10,10,"Male",40,25,35,30,4,23.58795,7,7,7,7,7
48527040,4,2,5,3,5,5,4,2,4,2,4,3,3,3,3,2,2,3,4,2,3,3,3,3,4,2,3,3,3,4,27,"Texas","Midwest","Some college","Rural area",NA,5,9,NA,4,"Male",27,14,19,NA,3,19.58795,6,9,10,6,10
48585501,1,4,5,3,5,7,7,5,5,1,5,5,5,3,5,2,3,4,5,5,5,3,5,5,5,4,5,5,3,5,41,"Texas","Midwest","High school graduate","City",3,3,0,6,4,"Male",40,22,25,9,4,5.5879502,1,10,7,5,11
48594277,4,4,5,3,6,6,6,6,6,1,3,3,5,5,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,4,26,"New York","Northeast","Some college","City",6,NA,NA,NA,3,"Male",25,18,25,NA,2,20.58795,5,9,6,4,12
48619552,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,5,3,4,2,3,3,2,4,19,"Tennessee","Midwest","High school graduate","Rural area",7,5,5,5,4,"Female",28,15,18,15,1,27.58795,7,7,7,7,7
48630033,7,1,7,1,6,7,7,1,7,1,5,4,4,5,1,1,3,4,5,3,1,2,3,3,3,3,5,5,2,3,46,"Georgia","Midwest","Some college","Suburb",NA,6,6,6,2,"Male",28,14,23,18,4,0.58794999,7,13,13,1,12
48631299,2,2,5,5,5,6,6,1,4,4,4,4,3,4,4,2,3,2,4,3,3,3,3,3,4,2,4,3,3,3,26,"California","West","Some college","Suburb",1,7,5,4,4,"Male",28,15,21,16,3,20.58795,3,11,11,8,8
48651451,5,6,5,3,7,3,6,3,6,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,2,24,"Virginia","Midwest","2-year","City",5,2,2,2,5,"Male",20,15,21,6,2,22.58795,9,7,9,4,11
48694610,6,5,7,5,6,4,7,4,5,1,4,3,3,3,4,3,3,3,3,2,4,4,4,2,3,4,4,1,3,3,32,"Missouri","South","High school graduate","Suburb",0,0,1,8,8,"Male",24,16,23,9,4,14.58795,9,9,10,7,12
48758531,4,1,6,3,6,5,5,1,4,1,4,4,5,4,4,1,5,4,5,4,4,4,4,4,4,4,1,1,4,4,26,"Michigan","South","Some college","Town",8,4,6,5,4,"Male",30,15,29,15,3,20.58795,6,11,12,6,12
48838016,2,3,3,3,6,5,4,6,4,5,2,3,3,3,2,2,4,4,3,2,4,4,2,4,3,4,3,3,4,3,57,"Virginia","Midwest","Post-grad","Suburb",1,1,3,4,8,"Male",20,16,26,8,2,-10.41205,4,8,4,6,8
48848601,3,5,6,4,3,4,2,1,3,4,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,4,2,3,3,32,"Wisconsin","South","Post-grad","City",2,4,4,5,6,"Female",22,16,19,13,4,14.58795,6,4,12,8,6
48863745,3,2,5,2,6,6,6,2,6,3,4,4,5,3,2,5,5,5,5,5,4,3,3,4,5,3,5,5,4,5,26,"Washington","West","4-year","City",6,7,0,4,1,"Female",34,23,27,11,3,20.58795,4,11,10,3,10
48867067,2,4,3,7,5,6,7,5,4,7,4,2,2,3,3,2,3,2,3,3,4,3,3,3,4,2,5,4,2,3,31,"New York","Northeast","High school graduate","Suburb",NA,0,0,0,7,"Male",27,16,17,0,0,15.58795,3,10,5,10,5
48879237,6,3,6,4,6,3,3,2,6,3,3,4,5,4,3,3,5,4,3,2,4,4,3,4,3,3,3,2,3,4,34,"Alabama","Midwest","4-year","City",7,3,6,7,7,"Female",23,19,27,16,2,12.58795,10,7,11,5,10
48879438,2,2,6,2,4,3,6,2,6,4,3,2,2,2,2,3,3,2,3,3,4,2,3,2,3,2,3,3,2,2,67,"Minnesota","South","Some college","Rural area",9,0,0,6,8,"Male",22,14,15,6,3,-20.41205,6,11,11,3,7
48880168,6,2,6,1,7,1,5,2,4,1,1,3,5,3,2,5,3,2,3,1,5,3,3,2,2,4,5,2,3,2,62,"Illinois","South","4-year","Rural area",2,3,5,3,5,"Male",16,22,21,11,3,-15.41205,12,10,11,4,13
48880423,1,3,5,6,7,7,2,2,3,1,5,3,5,2,5,1,1,1,4,3,4,1,4,3,3,1,3,4,1,2,35,"Illinois","South","Post-grad","Suburb",5,0,0,0,4,"Male",30,16,10,0,2,11.58795,1,6,10,10,13
48882216,4,3,7,5,5,5,7,1,3,3,3,2,2,2,4,2,3,1,2,2,4,2,2,2,3,2,4,3,3,2,29,"Michigan","South","High school graduate","Town",NA,3,3,NA,0,"Male",21,14,15,NA,1,17.58795,6,11,13,9,9
48884197,7,1,7,1,7,6,1,1,1,1,5,5,5,5,5,3,5,4,5,1,5,5,3,5,5,5,1,4,5,5,24,"Illinois","South","High school graduate","City",5,10,8,5,10,"Male",33,19,34,23,2,22.58795,8,7,13,7,13
48913473,2,2,7,6,7,6,6,1,5,6,4,3,4,2,1,4,2,2,1,5,4,2,4,4,2,2,4,2,2,1,38,"Wisconsin","South","4-year","City",6,1,6,5,7,"Male",20,20,15,12,1,8.5879498,3,11,13,8,8
48958159,4,2,6,6,4,5,6,2,3,4,4,2,3,2,4,3,3,3,3,4,5,3,2,1,3,1,4,2,3,4,52,"Georgia","Midwest","2-year","Suburb",7,6,8,7,3,"Male",26,16,17,21,3,-5.4120498,6,11,11,10,7
48972769,6,5,6,5,5,2,5,4,5,2,2,4,4,3,2,4,3,4,2,4,4,4,3,4,4,4,5,4,4,4,54,"Illinois","South","Some college","City",7,3,5,6,6,"Male",25,21,26,14,2,-7.4120498,11,7,9,7,10
48987306,4,3,5,3,7,2,6,2,6,5,2,2,4,4,4,3,2,2,4,2,4,2,2,3,3,1,2,3,3,2,18,"Texas","Midwest","Some college","Town",6,4,6,2,4,"Female",22,16,16,12,3,28.58795,9,10,10,4,9
49015538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,"Kansas","South","High school graduate","Suburb",NA,0,0,0,0,"Female",8,5,7,0,NA,2.58795,7,7,7,7,7
49058351,6,5,5,5,6,5,5,5,5,5,4,4,3,3,2,2,2,3,4,2,2,2,3,3,3,3,3,2,3,3,56,"Colorado","West","4-year","City",5,2,2,2,6,"Female",23,13,20,6,3,-9.4120502,8,7,7,7,8
49110573,4,5,3,6,5,4,5,2,3,1,1,1,2,3,2,2,3,3,1,1,4,2,4,1,2,2,3,2,1,1,26,"Georgia","Midwest","Some college","Suburb",5,0,5,6,3,"Male",14,12,15,11,3,20.58795,7,7,8,10,11
49119232,5,3,4,5,5,2,6,2,4,1,4,3,3,5,2,3,3,3,4,3,3,3,4,2,4,4,5,4,3,4,35,"Ohio","South","Some college","City",1,4,7,7,2,"Male",29,16,24,18,2,11.58795,10,10,9,8,11
49122697,4,5,3,4,5,4,7,5,5,1,2,4,4,2,1,2,4,1,2,2,1,2,2,4,4,2,5,3,2,3,25,"Pennsylvania","Northeast","4-year","City",0,0,2,5,6,"Female",19,16,17,7,4,21.58795,7,9,5,6,11
49131725,2,3,3,3,4,5,3,4,4,4,3,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,2,1,2,2,28,"Illinois","South","Some college","Suburb",3,2,2,2,6,"Female",18,12,14,6,2,18.58795,4,7,6,6,7
49144842,4,3,5,7,4,4,4,1,4,2,3,1,1,2,2,3,1,2,3,2,2,5,1,1,5,1,2,3,2,3,58,"Florida","Midwest","4-year","Town",5,8,0,0,8,"Female",22,9,14,8,4,-11.41205,7,8,11,10,9
49149101,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,"New York","Northeast","Some college","City",NA,5,5,5,NA,"Female",24,15,21,15,NA,20.58795,7,7,7,7,7
49159976,5,4,5,5,5,5,5,2,5,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,1,1,30,"Ohio","South","2-year","Rural area",10,3,4,9,6,"Female",12,9,9,16,4,16.58795,7,8,10,7,10
49171512,4,4,4,4,4,4,4,4,4,4,1,3,3,3,1,2,3,3,3,3,3,4,3,1,1,3,3,5,3,1,51,"Massachusetts","Northeast","High school graduate","City",5,0,0,0,5,"Female",18,12,22,0,3,-4.4120498,7,7,7,7,7
49174879,3,2,3,1,7,4,6,5,6,3,4,4,4,3,4,2,3,3,4,4,4,3,4,4,4,3,4,2,3,4,47,"Georgia","Midwest","2-year","Suburb",2,5,3,7,7,"Female",30,18,22,15,4,-0.41205001,6,11,5,2,11
49184172,5,3,4,2,6,4,5,4,3,1,3,3,3,3,2,1,3,2,3,2,2,2,2,4,2,2,4,4,2,1,25,"Ohio","South","Some college","Rural area",NA,2,1,7,2,"Male",19,14,17,10,1,21.58795,8,9,7,6,12
49190740,5,3,6,4,4,4,4,5,4,4,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,18,"California","West","High school graduate","City",5,3,7,5,6,"Male",24,16,22,15,2,28.58795,8,8,8,7,7
49202300,7,6,7,7,7,7,7,1,7,1,1,4,5,4,4,5,5,5,2,1,5,5,1,3,5,5,5,5,5,1,56,"New Jersey","Northeast","High school graduate","Suburb",10,5,3,4,6,"Male",20,23,33,12,3,-9.4120502,7,8,13,7,13
49209366,4,4,3,5,4,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,21,"California","West","Some college","Suburb",5,NA,NA,NA,7,"Female",23,15,22,NA,2,25.58795,6,8,5,7,7
49242415,4,5,5,5,6,4,5,3,4,2,4,4,4,3,4,4,3,3,4,4,5,3,4,4,5,3,5,5,2,4,30,"New Hampshire","Northeast","Some college","Rural area",0,2,7,8,5,"Female",34,22,21,17,3,16.58795,7,7,9,8,11
49248250,2,2,5,2,7,4,5,2,5,2,4,3,4,4,2,4,3,4,4,2,3,3,2,5,2,2,4,2,4,3,55,"Oregon","West","4-year","Suburb",6,0,2,2,2,"Male",21,20,23,4,3,-8.4120502,5,10,10,4,12
49267098,3,2,4,2,3,5,6,1,5,4,3,4,3,3,2,1,2,2,3,2,5,1,2,3,3,2,4,3,2,4,24,"Kansas","South","Some college","City",7,0,0,0,5,"Male",22,16,16,0,1,22.58795,5,11,10,4,6
49278761,3,3,5,2,3,6,4,1,6,4,3,1,4,3,2,1,1,1,3,5,2,3,2,2,2,3,4,2,3,2,44,"Missouri","South","High school graduate","Town",7,0,7,5,2,"Female",21,13,15,12,2,2.58795,4,8,11,3,6
49289850,2,6,7,6,3,5,4,4,4,6,3,3,3,3,2,3,2,2,2,3,3,2,3,2,3,3,2,3,3,3,21,"Massachusetts","Northeast","2-year","Town",7,10,4,10,5,"Female",22,13,18,24,NA,25.58795,4,5,10,9,4
49330000,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,39,"Nebraska","South","2-year","City",NA,3,3,3,3,"Male",24,15,21,9,0,7.5879502,7,7,7,7,7
49372562,4,4,5,3,4,4,3,5,4,2,3,3,3,5,3,3,3,3,4,3,4,3,3,3,4,4,4,4,4,3,19,"California","West","High school graduate","City",NA,6,6,NA,NA,"Male",27,17,25,NA,2,27.58795,7,6,7,6,9
49373836,4,1,7,2,6,5,7,1,7,3,3,4,5,5,3,1,5,1,5,2,5,5,4,3,5,5,4,1,4,5,45,"Michigan","South","High school graduate","Town",5,0,4,7,5,"Male",28,18,29,11,4,1.58795,6,13,13,2,10
49373896,2,2,6,4,4,5,6,2,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,54,"California","West","4-year","City",2,4,6,6,7,"Male",22,15,21,16,2,-7.4120498,4,11,11,7,8
49377979,4,1,6,2,6,7,7,3,5,3,3,4,4,2,4,4,4,3,3,5,4,2,2,5,4,1,3,2,2,4,38,"New York","Northeast","Some college","Rural area",5,0,1,4,6,"Female",27,20,18,5,1,8.5879498,4,13,10,4,10
49378506,5,3,6,2,4,4,6,2,6,3,3,4,4,4,3,4,4,4,4,4,5,4,4,3,4,4,4,2,4,4,56,"Illinois","South","Some college","Town",5,3,4,6,4,"Female",28,20,28,13,2,-9.4120502,8,10,11,3,8
